51.7698	0.000e0
52.0615	0.000e0
52.0643	1.000e0
52.0672	0.000e0
52.4444	0.000e0
52.4472	1.000e0
52.4500	0.000e0
52.5855	0.000e0
52.5883	1.000e0
52.5911	0.000e0
52.7042	0.000e0
52.7070	1.000e0
52.7099	0.000e0
53.0810	0.000e0
53.0839	1.000e0
53.0867	0.000e0
53.2629	0.000e0
53.2657	1.000e0
53.2686	0.000e0
53.2998	0.000e0
53.3027	1.000e0
53.3055	0.000e0
53.3226	0.000e0
53.3255	1.000e0
53.3283	0.000e0
54.1369	0.000e0
54.1397	1.000e0
54.1426	0.000e0
54.3781	0.000e0
54.3810	1.000e0
54.3839	0.000e0
54.8681	0.000e0
54.8710	1.000e0
54.8739	0.000e0
55.0850	0.000e0
55.0879	1.000e0
55.0908	0.000e0
55.3663	0.000e0
55.3692	1.000e0
55.3721	0.000e0
55.6192	0.000e0
55.6221	1.000e0
55.6250	0.000e0
55.7852	0.000e0
55.7881	1.000e0
55.7910	0.000e0
56.0917	0.000e0
56.0946	1.000e0
56.0975	0.000e0
56.1209	0.000e0
56.1238	1.000e0
56.1268	0.000e0
56.6045	0.000e0
56.6075	1.000e0
56.6104	0.000e0
57.1671	0.000e0
57.1700	1.000e0
57.1730	0.000e0
57.6495	0.000e0
57.6525	1.000e0
57.6555	0.000e0
57.7237	0.000e0
57.7267	1.000e0
57.7297	0.000e0
57.8336	0.000e0
57.8366	1.000e0
57.8396	0.000e0
57.8485	0.000e0
57.8514	1.000e0
57.8544	0.000e0
58.0507	0.000e0
58.0537	1.000e0
58.0567	0.000e0
58.2295	0.000e0
58.2325	1.000e0
58.2355	0.000e0
58.2385	1.000e0
58.2415	0.000e0
58.3758	0.000e0
58.3788	1.000e0
58.3817	0.000e0
58.4355	0.000e0
58.4385	1.000e0
58.4415	0.000e0
58.7197	0.000e0
58.7227	1.000e0
58.7257	0.000e0
58.7976	0.000e0
58.8006	1.000e0
58.8036	0.000e0
58.9206	0.000e0
58.9236	1.000e0
58.9266	0.000e0
59.0257	0.000e0
59.0287	1.000e0
59.0317	0.000e0
59.1850	0.000e0
59.1880	1.000e0
59.1910	0.000e0
59.4832	0.000e0
59.4863	1.000e0
59.4893	0.000e0
59.7157	0.000e0
59.7188	1.000e0
59.7218	0.000e0
60.1518	0.000e0
60.1549	1.000e0
60.1579	0.000e0
60.2854	0.000e0
60.2885	1.000e0
60.2915	0.000e0
60.5105	0.000e0
60.5135	1.000e0
60.5166	0.000e0
60.5866	0.000e0
60.5896	1.000e0
60.5927	0.000e0
60.6597	0.000e0
60.6628	1.000e0
60.6658	0.000e0
60.9008	0.000e0
60.9038	1.000e0
60.9069	0.000e0
60.9619	0.000e0
60.9649	1.000e0
60.9680	0.000e0
61.1821	0.000e0
61.1852	1.000e0
61.1883	0.000e0
61.4181	0.000e0
61.4212	1.000e0
61.4243	0.000e0
61.5194	0.000e0
61.5225	1.000e0
61.5256	0.000e0
61.6177	0.000e0
61.6208	1.000e0
61.6239	0.000e0
61.7223	0.000e0
61.7254	1.000e0
61.7284	0.000e0
62.1229	0.000e0
62.1260	1.000e0
62.1291	0.000e0
62.3361	0.000e0
62.3392	1.000e0
62.3423	0.000e0
62.7575	0.000e0
62.7606	1.000e0
62.7637	0.000e0
62.9127	0.000e0
62.9159	1.000e0
62.9190	0.000e0
63.0185	0.000e0
63.0216	1.000e0
63.0247	0.000e0
63.4828	0.000e0
63.4860	1.000e0
63.4891	0.000e0
63.6578	0.000e0
63.6610	2.000e0
63.6641	0.000e0
63.6985	0.000e0
63.7016	1.000e0
63.7048	0.000e0
63.9804	0.000e0
63.9835	1.000e0
63.9867	0.000e0
64.6912	0.000e0
64.6944	1.000e0
64.6975	0.000e0
64.7101	0.000e0
64.7133	1.000e0
64.7164	0.000e0
64.9406	0.000e0
64.9438	1.000e0
64.9470	0.000e0
65.2857	0.000e0
65.2888	1.000e0
65.2920	0.000e0
65.7143	0.000e0
65.7175	1.000e0
65.7207	0.000e0
66.0711	0.000e0
66.0743	1.000e0
66.0775	0.000e0
66.3809	0.000e0
66.3841	1.000e0
66.3873	0.000e0
66.4705	0.000e0
66.4737	1.000e0
66.4769	0.000e0
66.8455	0.000e0
66.8487	1.000e0
66.8519	0.000e0
67.0929	0.000e0
67.0961	1.000e0
67.0993	0.000e0
67.2763	0.000e0
67.2796	1.000e0
67.2828	0.000e0
67.8024	0.000e0
67.8057	1.000e0
67.8089	0.000e0
68.0485	0.000e0
